ts,tomcat_busy,tomcat_current,hikari_active,hikari_pending,hikari_timeout,jvm_mem_used,mysql_threads_connected,mysql_threads_running
2026-04-21T19:25:02Z,,,,,,,11,2
2026-04-21T19:25:07Z,,,,,,,11,5
2026-04-21T19:25:13Z,,,,,,,11,3
2026-04-21T19:25:19Z,,,,,,,11,3
2026-04-21T19:25:25Z,,,,,,,11,5
2026-04-21T19:25:31Z,,,,,,,11,3
2026-04-21T19:25:37Z,,,,,,,11,2
2026-04-21T19:25:44Z,,,,,,,11,2
2026-04-21T19:25:50Z,,,,,,,11,4
2026-04-21T19:25:56Z,,,,,,,11,3
2026-04-21T19:26:02Z,,,,,,,11,2
2026-04-21T19:26:11Z,,,,,,,11,4
2026-04-21T19:26:17Z,,,,,,,11,3
2026-04-21T19:26:23Z,,,,,,,11,4
2026-04-21T19:26:29Z,,,,,,,11,6
2026-04-21T19:26:35Z,,,,,,,11,2
2026-04-21T19:26:41Z,,,,,,,11,5
2026-04-21T19:26:47Z,,,,,,,11,4
2026-04-21T19:26:53Z,,,,,,,11,2
2026-04-21T19:26:59Z,,,,,,,11,3
2026-04-21T19:27:05Z,,,,,,,11,5
2026-04-21T19:27:11Z,,,,,,,11,5
2026-04-21T19:27:17Z,,,,,,,11,4
2026-04-21T19:27:23Z,,,,,,,11,4
2026-04-21T19:27:29Z,,,,,,,11,6
2026-04-21T19:27:35Z,,,,,,,11,3
2026-04-21T19:27:41Z,,,,,,,11,3
2026-04-21T19:27:47Z,,,,,,,11,4
2026-04-21T19:27:53Z,,,,,,,11,2
2026-04-21T19:27:59Z,,,,,,,11,3
2026-04-21T19:28:05Z,,,,,,,11,4
2026-04-21T19:28:11Z,,,,,,,11,5
2026-04-21T19:28:17Z,,,,,,,11,2
2026-04-21T19:28:23Z,,,,,,,11,4
2026-04-21T19:28:30Z,,,,,,,11,4
2026-04-21T19:28:35Z,,,,,,,11,3
2026-04-21T19:28:41Z,,,,,,,11,2
2026-04-21T19:28:48Z,,,,,,,11,3
2026-04-21T19:28:54Z,,,,,,,11,3
2026-04-21T19:29:00Z,,,,,,,11,2
2026-04-21T19:29:06Z,,,,,,,11,3
2026-04-21T19:29:12Z,,,,,,,11,3
2026-04-21T19:29:18Z,,,,,,,11,2
2026-04-21T19:29:25Z,,,,,,,11,2
2026-04-21T19:29:31Z,,,,,,,11,3
2026-04-21T19:29:37Z,,,,,,,11,3
2026-04-21T19:30:47Z,,,,,,,11,4
2026-04-21T19:30:54Z,,,,,,,11,3
2026-04-21T19:31:00Z,,,,,,,11,3
2026-04-21T19:31:06Z,,,,,,,11,3
2026-04-21T19:31:13Z,,,,,,,11,5
2026-04-21T19:31:19Z,,,,,,,11,4
2026-04-21T19:31:25Z,,,,,,,11,3
2026-04-21T19:31:31Z,,,,,,,11,3
2026-04-21T19:31:38Z,,,,,,,11,3
2026-04-21T19:31:44Z,,,,,,,11,2
2026-04-21T19:31:51Z,,,,,,,11,4
2026-04-21T19:31:57Z,,,,,,,11,5
2026-04-21T19:32:03Z,,,,,,,11,3
2026-04-21T19:32:09Z,,,,,,,11,4
2026-04-21T19:32:15Z,,,,,,,11,3
2026-04-21T19:32:22Z,,,,,,,11,3
2026-04-21T19:32:29Z,,,,,,,11,4
2026-04-21T19:32:36Z,,,,,,,11,3
2026-04-21T19:32:44Z,,,,,,,11,3
2026-04-21T19:32:51Z,,,,,,,11,3
2026-04-21T19:32:58Z,,,,,,,11,5
2026-04-21T19:33:05Z,,,,,,,11,4
2026-04-21T19:33:13Z,,,,,,,11,4
2026-04-21T19:33:20Z,,,,,,,11,4
2026-04-21T19:33:26Z,,,,,,,11,2
2026-04-21T19:33:34Z,,,,,,,11,4
2026-04-21T19:33:42Z,,,,,,,11,3
2026-04-21T19:33:50Z,,,,,,,11,2
2026-04-21T19:33:56Z,,,,,,,11,2
2026-04-21T19:34:03Z,,,,,,,11,5
2026-04-21T19:34:10Z,,,,,,,11,4
2026-04-21T19:34:18Z,,,,,,,11,4
2026-04-21T19:34:26Z,,,,,,,11,3
2026-04-21T19:34:33Z,,,,,,,11,4
2026-04-21T19:34:40Z,,,,,,,11,4
2026-04-21T19:34:49Z,,,,,,,11,3
2026-04-21T19:34:57Z,,,,,,,11,2
2026-04-21T19:35:05Z,,,,,,,11,3
2026-04-21T19:35:14Z,,,,,,,11,4
2026-04-21T19:35:22Z,,,,,,,11,3
2026-04-21T19:35:30Z,,,,,,,11,2
2026-04-21T19:35:39Z,,,,,,,11,2
2026-04-21T19:35:46Z,,,,,,,11,2
2026-04-21T19:35:54Z,,,,,,,11,3
2026-04-21T19:36:01Z,,,,,,,11,4
2026-04-21T19:36:08Z,,,,,,,11,5
2026-04-21T19:36:15Z,,,,,,,11,4
2026-04-21T19:36:24Z,,,,,,,11,4
2026-04-21T19:36:31Z,,,,,,,11,5
