ts,tomcat_busy,tomcat_current,hikari_active,hikari_pending,hikari_timeout,jvm_mem_used,mysql_threads_connected,mysql_threads_running
2026-04-22T08:23:10Z,,,,,,,11,2
2026-04-22T08:23:15Z,,,,,,,11,2
2026-04-22T08:23:22Z,,,,,,,11,2
2026-04-22T08:23:28Z,,,,,,,11,2
2026-04-22T08:23:34Z,,,,,,,11,2
2026-04-22T08:23:40Z,,,,,,,11,2
2026-04-22T08:23:45Z,,,,,,,11,2
2026-04-22T08:23:51Z,,,,,,,11,2
2026-04-22T08:23:56Z,,,,,,,11,2
2026-04-22T08:24:02Z,,,,,,,11,2
2026-04-22T08:24:08Z,,,,,,,11,2
2026-04-22T08:24:13Z,,,,,,,11,2
2026-04-22T08:24:19Z,,,,,,,11,2
2026-04-22T08:24:24Z,,,,,,,11,2
2026-04-22T08:24:30Z,,,,,,,11,2
2026-04-22T08:24:35Z,,,,,,,11,2
2026-04-22T08:24:41Z,,,,,,,11,2
2026-04-22T08:24:47Z,,,,,,,11,2
2026-04-22T08:24:52Z,,,,,,,11,2
2026-04-22T08:24:58Z,,,,,,,11,2
2026-04-22T08:25:04Z,,,,,,,11,2
2026-04-22T08:25:09Z,,,,,,,11,2
2026-04-22T08:25:15Z,,,,,,,11,2
2026-04-22T08:25:20Z,,,,,,,11,2
2026-04-22T08:25:26Z,,,,,,,11,2
2026-04-22T08:25:32Z,,,,,,,11,2
2026-04-22T08:25:38Z,,,,,,,11,2
2026-04-22T08:25:44Z,,,,,,,11,2
2026-04-22T08:25:50Z,,,,,,,11,2
2026-04-22T08:26:09Z,,,,,,,11,2
2026-04-22T08:26:15Z,,,,,,,11,2
2026-04-22T08:26:20Z,,,,,,,11,2
2026-04-22T08:26:26Z,,,,,,,11,2
2026-04-22T08:26:31Z,,,,,,,11,2
2026-04-22T08:26:40Z,,,,,,,11,2
2026-04-22T08:26:46Z,,,,,,,11,2
2026-04-22T08:26:52Z,,,,,,,11,2
2026-04-22T08:26:57Z,,,,,,,11,2
2026-04-22T08:27:03Z,,,,,,,11,2
2026-04-22T08:27:18Z,,,,,,,11,2
2026-04-22T08:27:55Z,,,,,,,11,2
2026-04-22T08:28:02Z,,,,,,,11,2
2026-04-22T08:28:12Z,,,,,,,11,2
2026-04-22T08:28:18Z,,,,,,,11,2
2026-04-22T08:28:25Z,,,,,,,11,2
2026-04-22T08:28:32Z,,,,,,,11,2
2026-04-22T08:28:38Z,,,,,,,11,2
2026-04-22T08:28:47Z,,,,,,,11,2
2026-04-22T08:29:00Z,,,,,,,11,2
2026-04-22T08:29:07Z,,,,,,,11,2
2026-04-22T08:29:24Z,,,,,,,11,2
2026-04-22T08:29:36Z,,,,,,,11,2
2026-04-22T08:29:53Z,,,,,,,11,2
2026-04-22T08:30:05Z,,,,,,,11,2
2026-04-22T08:30:21Z,,,,,,,11,2
2026-04-22T08:30:34Z,,,,,,,11,2
2026-04-22T08:30:43Z,,,,,,,11,2
2026-04-22T08:30:50Z,,,,,,,11,2
2026-04-22T08:30:58Z,,,,,,,10,2
2026-04-22T08:31:07Z,,,,,,,11,2
2026-04-22T08:31:26Z,,,,,,,11,2
2026-04-22T08:31:33Z,,,,,,,11,2
2026-04-22T08:31:40Z,,,,,,,11,2
2026-04-22T08:31:51Z,,,,,,,11,2
2026-04-22T08:31:58Z,,,,,,,11,2
2026-04-22T08:32:06Z,,,,,,,11,2
2026-04-22T08:32:13Z,,,,,,,11,2
2026-04-22T08:32:31Z,,,,,,,11,2
2026-04-22T08:32:56Z,,,,,,,11,2
2026-04-22T08:33:03Z,,,,,,,11,2
2026-04-22T08:33:08Z,,,,,,,11,2
2026-04-22T08:33:18Z,,,,,,,11,2
2026-04-22T08:33:26Z,,,,,,,11,2
2026-04-22T08:37:30Z,,,,,,,11,2
2026-04-22T08:37:44Z,,,,,,,11,2
2026-04-22T08:38:00Z,,,,,,,11,2
2026-04-22T08:38:13Z,,,,,,,11,2
