ts,tomcat_busy,tomcat_current,hikari_active,hikari_pending,hikari_timeout,jvm_mem_used,mysql_threads_connected,mysql_threads_running
2026-04-22T07:19:05Z,,,,,,,11,2
2026-04-22T07:19:11Z,,,,,,,11,2
2026-04-22T07:19:16Z,,,,,,,11,2
2026-04-22T07:19:22Z,,,,,,,11,2
2026-04-22T07:19:27Z,,,,,,,11,2
2026-04-22T07:19:32Z,,,,,,,11,2
2026-04-22T07:19:38Z,,,,,,,11,2
2026-04-22T07:19:43Z,,,,,,,11,2
2026-04-22T07:19:48Z,,,,,,,11,2
2026-04-22T07:19:54Z,,,,,,,11,2
2026-04-22T07:19:59Z,,,,,,,11,2
2026-04-22T07:20:05Z,,,,,,,11,2
2026-04-22T07:20:10Z,,,,,,,11,2
2026-04-22T07:20:15Z,,,,,,,11,2
2026-04-22T07:20:21Z,,,,,,,11,2
2026-04-22T07:20:28Z,,,,,,,11,2
2026-04-22T07:20:33Z,,,,,,,11,2
2026-04-22T07:20:38Z,,,,,,,11,2
2026-04-22T07:20:44Z,,,,,,,11,2
2026-04-22T07:20:49Z,,,,,,,11,2
2026-04-22T07:20:55Z,,,,,,,11,2
2026-04-22T07:21:00Z,,,,,,,11,2
2026-04-22T07:21:06Z,,,,,,,11,2
2026-04-22T07:21:12Z,,,,,,,11,2
2026-04-22T07:21:18Z,,,,,,,11,2
2026-04-22T07:21:24Z,,,,,,,11,2
2026-04-22T07:21:30Z,,,,,,,11,2
2026-04-22T07:21:35Z,,,,,,,11,2
2026-04-22T07:21:41Z,,,,,,,11,2
2026-04-22T07:21:46Z,,,,,,,11,2
2026-04-22T07:22:03Z,,,,,,,11,2
2026-04-22T07:22:09Z,,,,,,,11,2
2026-04-22T07:22:14Z,,,,,,,11,2
2026-04-22T07:22:21Z,,,,,,,11,2
2026-04-22T07:22:27Z,,,,,,,11,2
2026-04-22T07:22:33Z,,,,,,,11,2
2026-04-22T07:22:39Z,,,,,,,11,2
2026-04-22T07:22:44Z,,,,,,,11,2
2026-04-22T07:22:50Z,,,,,,,11,2
2026-04-22T07:22:55Z,,,,,,,11,2
2026-04-22T07:23:01Z,,,,,,,11,2
2026-04-22T07:23:18Z,,,,,,,11,2
2026-04-22T07:23:24Z,,,,,,,11,2
2026-04-22T07:23:29Z,,,,,,,11,2
2026-04-22T07:23:35Z,,,,,,,11,2
2026-04-22T07:23:41Z,,,,,,,11,2
2026-04-22T07:23:48Z,,,,,,,11,2
2026-04-22T07:23:54Z,,,,,,,11,2
2026-04-22T07:23:59Z,,,,,,,11,2
2026-04-22T07:24:04Z,,,,,,,11,2
2026-04-22T07:24:10Z,,,,,,,11,2
2026-04-22T07:24:16Z,,,,,,,11,2
2026-04-22T07:24:21Z,,,,,,,11,2
2026-04-22T07:24:26Z,,,,,,,11,2
2026-04-22T07:24:32Z,,,,,,,11,2
2026-04-22T07:24:38Z,,,,,,,11,2
2026-04-22T07:24:43Z,,,,,,,11,2
2026-04-22T07:24:49Z,,,,,,,11,2
2026-04-22T07:24:54Z,,,,,,,11,2
2026-04-22T07:25:00Z,,,,,,,11,2
2026-04-22T07:25:05Z,,,,,,,11,2
2026-04-22T07:25:12Z,,,,,,,11,2
2026-04-22T07:25:18Z,,,,,,,11,2
2026-04-22T07:25:25Z,,,,,,,11,2
2026-04-22T07:25:32Z,,,,,,,11,2
2026-04-22T07:25:39Z,,,,,,,11,2
2026-04-22T07:25:45Z,,,,,,,11,2
2026-04-22T07:25:55Z,,,,,,,11,2
2026-04-22T07:26:07Z,,,,,,,11,2
2026-04-22T07:26:24Z,,,,,,,11,2
2026-04-22T07:26:31Z,,,,,,,11,2
2026-04-22T07:26:39Z,,,,,,,11,2
2026-04-22T07:26:45Z,,,,,,,11,2
2026-04-22T07:26:51Z,,,,,,,11,2
2026-04-22T07:27:00Z,,,,,,,11,2
2026-04-22T07:27:15Z,,,,,,,11,2
2026-04-22T07:27:34Z,,,,,,,11,2
2026-04-22T07:27:44Z,,,,,,,11,2
2026-04-22T07:27:51Z,,,,,,,11,2
2026-04-22T07:28:02Z,,,,,,,11,2
2026-04-22T07:28:11Z,,,,,,,11,2
2026-04-22T07:28:21Z,,,,,,,11,2
2026-04-22T07:29:59Z,,,,,,,11,2
2026-04-22T07:30:09Z,,,,,,,11,2
2026-04-22T07:30:20Z,,,,,,,11,2
2026-04-22T07:30:26Z,,,,,,,11,2
2026-04-22T07:30:35Z,,,,,,,11,2
2026-04-22T07:30:42Z,,,,,,,11,2
2026-04-22T07:30:49Z,,,,,,,11,2
2026-04-22T07:30:56Z,,,,,,,11,2
2026-04-22T07:31:04Z,,,,,,,11,2
2026-04-22T07:31:12Z,,,,,,,11,2
2026-04-22T07:31:26Z,,,,,,,11,2
2026-04-22T07:31:33Z,,,,,,,11,2
2026-04-22T07:31:39Z,,,,,,,11,2
2026-04-22T07:31:46Z,,,,,,,11,2
2026-04-22T07:32:13Z,,,,,,,11,2
2026-04-22T07:32:29Z,,,,,,,11,2
2026-04-22T07:32:40Z,,,,,,,11,2
2026-04-22T07:32:47Z,,,,,,,11,2
2026-04-22T07:32:54Z,,,,,,,11,2
